date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2024-02-08,36005,bronx,no2,34.858333,24,Parts per billion,0133
2024-02-09,36005,bronx,no2,25.304167,24,Parts per billion,0133
2024-02-10,36005,bronx,no2,34.595833,24,Parts per billion,0133
2024-02-11,36005,bronx,no2,11.183333,24,Parts per billion,0133
2024-02-12,36005,bronx,no2,12.263636,22,Parts per billion,0133
2024-02-13,36005,bronx,no2,12.85,24,Parts per billion,0133
2024-02-14,36005,bronx,no2,8.15,24,Parts per billion,0133
2024-02-15,36005,bronx,no2,18.058333,24,Parts per billion,0133
2024-02-16,36005,bronx,no2,11.129167,24,Parts per billion,0133
2024-02-17,36005,bronx,no2,11.208333,24,Parts per billion,0133
